id,image,keypoints
255,12900-0.png,"[{""x"":37.53753753753754,""y"":94.29429429429429,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":46.146146146146144,""y"":76.47647647647648,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":80.18018018018019,""y"":47.44744744744745,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":40.14014014014014,""y"":72.27227227227228,""width"":0.20020020020020018,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":375},{""x"":32.032032032032035,""y"":78.67867867867868,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":32.33233233233233,""y"":43.24324324324324,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375},{""x"":53.553553553553556,""y"":17.417417417417415,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375},{""x"":89.68968968968969,""y"":82.88288288288288,""width"":0.20020020020020018,""keypointlabels"":[""CAVIGLIA DX""],""original_width"":750,""original_height"":375}]"
256,12900-375.png,"[{""x"":70.07007007007007,""y"":93.57183270226747,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":345},{""x"":58.85885885885885,""y"":95.09509509509509,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":345},{""x"":25.225225225225223,""y"":94.877486181834,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":72.07207207207207,""y"":79.86247116681899,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":345},{""x"":59.05905905905906,""y"":58.53679766723244,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345},{""x"":37.43743743743744,""y"":62.45375810593201,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":61.56156156156156,""y"":80.51529790660224,""width"":0.20020020020020018,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":345}]"
257,13000-0.png,"[{""x"":26.626626626626624,""y"":51.45145145145145,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":375},{""x"":40.74074074074074,""y"":92.49249249249249,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":375},{""x"":28.22822822822823,""y"":47.44744744744745,""width"":0.20020020020020018,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":375},{""x"":34.53453453453454,""y"":54.85485485485485,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":375},{""x"":49.44944944944945,""y"":73.87387387387388,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
258,13000-375.png,"[{""x"":27.627627627627625,""y"":66.80593637115376,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":42.84285397358666,""y"":86.3907386079618,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":36.33633633633634,""y"":70.50528789659224,""width"":0.20020020020020018,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345},{""x"":33.733733733733736,""y"":58.75440658049354,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":51.85185185185185,""y"":52.443748095922004,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345},{""x"":70.57057057057057,""y"":82.69138703921313,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":345}]"
259,13100-0.png,"[{""x"":59.85985985985987,""y"":41.64164164164164,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":375},{""x"":45.34534534534534,""y"":93.8938938938939,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":375},{""x"":55.45545545545546,""y"":41.24124124124124,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":375},{""x"":39.13913913913914,""y"":59.65965965965966,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":375},{""x"":27.827826115405703,""y"":89.4894894894895,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":375}]"
260,13100-375.png,"[{""x"":28.82882882882883,""y"":58.972015493754625,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":345},{""x"":43.84384384384384,""y"":97.92401096748922,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":345},{""x"":35.53553553553554,""y"":56.79592636114374,""width"":0.20020020020020018,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":345},{""x"":40.04004004004004,""y"":66.37071854463159,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":345},{""x"":54.154154154154156,""y"":75.29268398833617,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":345}]"
261,AM1_300-0.png,"[{""x"":76.47647647647648,""y"":83.10532754977199,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":34.83483483483483,""y"":82.74941608274942,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":63.56356356356356,""y"":53.030808586364145,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":42.54254254254254,""y"":58.72539205872539,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
262,AM1_300-372.png,"[{""x"":76.57657657657657,""y"":84.88488488488488,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":34.434434434434436,""y"":85.06284061839618,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":62.56256256256256,""y"":52.85285285285285,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":42.54254254254254,""y"":57.65765765765766,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
263,AM1_600-0.png,"[{""x"":30.53053053053053,""y"":45.73462351240129,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":43.84384384384384,""y"":90.75742409075743,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":34.234234234234236,""y"":46.44644644644645,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":48.548548548548546,""y"":61.39472806139473,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
264,AM1_600-372.png,"[{""x"":28.82882882882883,""y"":45.73462351240129,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":42.94294294294294,""y"":89.15582248915582,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":34.134134134134136,""y"":46.268490712935154,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":48.848848848848846,""y"":62.28450672895117,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
265,AM1_900-0.png,"[{""x"":74.47447447447448,""y"":45.02280057835613,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":1280,""original_height"":720},{""x"":56.55655655655656,""y"":79.9021243465688,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":43.84384384384384,""y"":98.94338783227671,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":69.16916916916917,""y"":46.268490712935154,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO DX""],""original_width"":1280,""original_height"":720},{""x"":49.94994994994995,""y"":54.09854298743188,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":40.04004004004004,""y"":70.82638193749304,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
266,AM1_900-372.png,"[{""x"":74.37437437437437,""y"":45.73462351240129,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":1280,""original_height"":720},{""x"":56.15615615615616,""y"":78.83438994550106,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":44.24424424424424,""y"":99.12134356578801,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":68.86886886886887,""y"":46.624402179957734,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO DX""],""original_width"":1280,""original_height"":720},{""x"":49.94994994994995,""y"":53.56467578689801,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":40.04004004004004,""y"":69.40273606940274,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
267,AM1_1200-0.png,"[{""x"":31.431431431431434,""y"":68.69091313535758,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":51.051051051051054,""y"":82.9273718162607,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":76.37637637637637,""y"":96.98587476365255,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":36.23623623623624,""y"":62.81837392948504,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":53.953953953953956,""y"":54.27649872094317,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
268,AM1_1200-372.png,"[{""x"":31.631631631631627,""y"":67.97909020131242,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":52.552552552552555,""y"":84.7069291513736,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":76.87687687687688,""y"":97.69769769769769,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":35.53553553553554,""y"":63.5301968635302,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":54.55455455455456,""y"":53.38672005338672,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
269,AM1_1500-0.png,"[{""x"":34.93493493493494,""y"":80.96985874763652,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":45.545545545545544,""y"":78.3005227449672,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":79.87987987987988,""y"":84.88488488488488,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":40.74074074074074,""y"":70.47047047047047,""width"":0.20020020020020018,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720},{""x"":33.933933933933936,""y"":70.64842620398176,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":42.54254254254254,""y"":40.57390724057391,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":66.06606606606607,""y"":43.59915471026582,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
270,AM1_1500-372.png,"[{""x"":34.93493493493494,""y"":79.01234567901234,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":44.84484484484484,""y"":77.41074407741074,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":80.08008008008008,""y"":86.66444221999777,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":41.24124124124124,""y"":71.18229340451563,""width"":0.20020020020020018,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720},{""x"":33.633633633633636,""y"":68.86886886886887,""width"":0.20020020020020018,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":41.54154154154154,""y"":41.64164164164164,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":65.16516516516516,""y"":39.86208430652875,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
271,AM1_1800-0.png,"[{""x"":28.128128128128125,""y"":74.20754087420754,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":67.06706706706707,""y"":85.41875208541875,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":30.23023023023023,""y"":66.55544433322211,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":37.83783783783784,""y"":46.624402179957734,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":58.15815815815816,""y"":51.07329551773996,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
272,AM1_1800-372.png,"[{""x"":27.927927927927925,""y"":73.67367367367368,""width"":0.20020020020020018,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":67.06706706706707,""y"":85.41875208541875,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":30.930930930930934,""y"":64.77588699810923,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":37.63763763763764,""y"":47.1582693804916,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":58.65865865865866,""y"":52.674897119341566,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
